generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,92,0.0007271233868577718,0.0009373872538227613,0.0008306111327804394,5.0954001459878815e-05
1,84,0.0007271233868577718,0.0008997727905909423,0.0008202632687046564,5.1339616315445636e-05
2,92,0.0007271233868577718,0.0008997727905909423,0.000831932369764005,4.8624904887462006e-05
3,90,0.0007271233868577718,0.0008997727905909423,0.0008361870641916736,4.6997914335031025e-05
4,86,0.0007271233868577718,0.0008972755950416912,0.0008369347908058148,4.51307645147805e-05
5,84,0.0007271233868577718,0.0008972755950416912,0.0008426864240451297,4.5312865644270175e-05
6,94,0.0007271233868577718,0.0008972755950416912,0.0008486550131878437,4.220241837326301e-05
7,80,0.0007428553341841326,0.0008972755950416912,0.0008543874458875783,3.861039197106839e-05
8,92,0.0007428553341841326,0.0008972755950416912,0.0008545469718893159,4.062761878892512e-05
9,82,0.0007428553341841326,0.0008879775828174438,0.0008584543117969143,3.368131527890667e-05
10,81,0.0007428553341841326,0.0008879775828174438,0.0008568988870967735,3.2231054808145005e-05
11,82,0.0007428553341841326,0.0008879775828174438,0.0008592247231455635,3.281193585254786e-05
12,90,0.0007428553341841326,0.0008879775828174438,0.0008592160104184623,3.313955143819312e-05
13,88,0.0007428553341841326,0.0008879775828174438,0.0008635282696245704,3.0178376299917714e-05
14,80,0.0008219458053691196,0.0008879775828174438,0.0008697420751767214,2.621218960338268e-05
15,82,0.0008219458053691196,0.0008879775828174438,0.0008699169003803931,2.5808442714364365e-05
16,89,0.0008219458053691196,0.0008879775828174438,0.0008715356583314242,2.4711548863689366e-05
17,82,0.0008219458053691196,0.0008879775828174438,0.0008709762349442987,2.5216486640584987e-05
18,77,0.0008219458053691196,0.0008879775828174438,0.0008725433263180439,2.222104952948156e-05
19,85,0.0008219458053691196,0.0008879775828174438,0.0008749334951664903,1.8889419886487404e-05
20,94,0.0008219458053691196,0.0008879775828174438,0.0008743475945429559,2.0424206611651927e-05
21,85,0.0008219458053691196,0.0008879775828174438,0.0008757542324875833,1.912458579943529e-05
22,78,0.0008219458053691196,0.0008879775828174438,0.0008755532237640704,1.8975176802021927e-05
23,84,0.0008219458053691196,0.0008879775828174438,0.000875377318716735,1.8902163126162456e-05
24,88,0.0008219458053691196,0.0008879775828174438,0.0008736590528874845,2.096530082230945e-05
25,84,0.0008219458053691196,0.0008879775828174438,0.0008766569920044504,1.6227553397006167e-05
26,82,0.0008219458053691196,0.0008879775828174438,0.0008766834692408597,1.5227782973691821e-05
27,75,0.0008219458053691196,0.0008879775828174438,0.0008792240324936085,1.1929282411432905e-05
28,88,0.0008219458053691196,0.0008879775828174438,0.0008786377587857262,1.1799816455561562e-05
29,87,0.0008219458053691196,0.0008879775828174438,0.0008802553167697927,8.498632149756404e-06
30,88,0.0008219458053691196,0.0008879775828174438,0.0008809767198059332,8.397992189678795e-06
31,86,0.0008219458053691196,0.0008879775828174438,0.0008802895517106935,8.224995380416388e-06
32,81,0.0008219458053691196,0.0008879775828174438,0.0008811786951228231,1.0400191554607827e-05
